FOOD,KADAI'S,VEG,TOMATO FRY,Arabian Hut,80 .00,,
FOOD,KADAI'S,VEG,DAL FRY,Arabian Hut,70. 00,,
FOOD,KADAI'S,VEG,BUTTER DAL FRY,Arabian Hut,80 .00,,
FOOD,KADAI'S,VEG,GREEN PEAS MASALA,Arabian Hut,100 .00,,
FOOD,KADAI'S,VEG,ALU MUTTER,Arabian Hut,100 .00,,
FOOD,KADAI'S,VEG,CHANA MASALA,Arabian Hut,100 .00,,
FOOD,KADAI'S,VEG,CAPSICUM MASALA,Arabian Hut,130 .00,,
FOOD,KADAI'S,VEG,VEG.JAIPURI,Arabian Hut,150 .00,,
FOOD,KADAI'S,VEG,VEG. KOLHAPURI,Arabian Hut,150 . 00,,
FOOD,KADAI'S,VEG,TANDOORI ROTI,Arabian Hut,15 .00,,
FOOD,KADAI'S,VEG,BUTTER ROTI,Arabian Hut,20 .00,,
FOOD,KADAI'S,VEG,BUTTER NAAN,Arabian Hut,30 .00,,
FOOD,KADAI'S,VEG,PLAIN NAAN,Arabian Hut,25 .00,,
FOOD,KADAI'S,VEG,MASALA KULCHA,Arabian Hut,30 .00,,
FOOD,KADAI'S,VEG,BUTTER KULCHA,Arabian Hut,30 .00,,
FOOD,KADAI'S,VEG,ALU PARATHA,Arabian Hut,30 .00,,
FOOD,KADAI'S,VEG,PARATA,Arabian Hut,20 .00,,
FOOD,KADAI'S,VEG,METHI NAAN,Arabian Hut,30 .00,,
FOOD,KADAI'S,NON VEG,CHICKEN DUM BIRYANI,Arabian Hut,160 .00,,
FOOD,KADAI'S,NON VEG,SPL CHICKEN BIRYANI,Arabian Hut,180 .00,,
FOOD,KADAI'S,NON VEG,CHICKEN FAMILLY PACK,Arabian Hut,340 .00,,
FOOD,KADAI'S,NON VEG,CHICKEN JUMBO PACK,Arabian Hut,460 .00,,
FOOD,KADAI'S,NON VEG,MUTTON BIRYANI,Arabian Hut,200 .00,,
FOOD,KADAI'S,NON VEG,MUTTON SPL BIRYANI,Arabian Hut,220 .00,,
FOOD,KADAI'S,NON VEG,MUTTON FAMILLY PACK,Arabian Hut,380. 00,,
FOOD,KADAI'S,NON VEG,MUTTON JUMBO PACK,Arabian Hut,550 .00,,
FOOD,KADAI'S,NON VEG,FISH BIRIYANI,Arabian Hut,180 .00,,
FOOD,KADAI'S,NON VEG,PRAWNS BIRIYANI,Arabian Hut,200. 00,,
FOOD,KADAI'S,NON VEG,CHICKEN SAAGVALA,Arabian Hut,170 .00,,
FOOD,KADAI'S,NON VEG,MAHARAJA CHICKEN,Arabian Hut,170. 00,,
FOOD,KADAI'S,NON VEG,KADAI CHICKEN,Arabian Hut,170 .00,,
FOOD,KADAI'S,NON VEG,BUTTER CHICKEN,Arabian Hut,160 .00,,
FOOD,KADAI'S,NON VEG,METHI CHICKEN,Arabian Hut,160 .00,,
FOOD,KADAI'S,NON VEG,AFGHANI CHICKEN,Arabian Hut,170 .00,,
FOOD,KADAI'S,NON VEG,DUM KA CHICKEN,Arabian Hut,170 .00,,
FOOD,KADAI'S,NON VEG,PALAK CHICKEN,Arabian Hut,150 .00,,
FOOD,KADAI'S,NON VEG,RAYALASEEMA CHICKEN,Arabian Hut,160. 00,,
FOOD,KADAI'S,NON VEG,CHICKEN CURRY,Arabian Hut,150 .00,,
FOOD,KADAI'S,NON VEG,CHICKEN MASALA,Arabian Hut,150 .00,,
FOOD,KADAI'S,NON VEG,ANDHRA CHICKEN,Arabian Hut,160 .00,,
FOOD,KADAI'S,NON VEG,HYDERABADI CHICKEN,Arabian Hut,170 .00,,
FOOD,KADAI'S,NON VEG,CHILLI CHICKEN,Arabian Hut,150 .00,,
FOOD,KADAI'S,NON VEG,CHICKEN MANCHURIAN,Arabian Hut,150 .0 0,,
FOOD,KADAI'S,NON VEG,GARLIC CHICKEN,Arabian Hut,150 .00,,
FOOD,KADAI'S,NON VEG,GINGER CHICKEN,Arabian Hut,150 .00,,
FOOD,KADAI'S,NON VEG,CHICKEN KURMA,Arabian Hut,170 .00,,
FOOD,KADAI'S,NON VEG,ARABIAN SPL CHICKEN CURRY,Arabian Hut,180 .00,,
FOOD,KADAI'S,NON VEG,BUTTER MUTTON,Arabian Hut,180 .00,,
FOOD,KADAI'S,NON VEG,GINGER MUTTON,Arabian Hut,180. 00,,
FOOD,KADAI'S,NON VEG,GARLIC MUTTON,Arabian Hut,180 .00,,
FOOD,KADAI'S,NON VEG,MUTTON ROGAN JOSH,Arabian Hut,180 .00,,
FOOD,KADAI'S,NON VEG,MUTTON MASALA,Arabian Hut,180 .00,,
FOOD,KADAI'S,NON VEG,MUTTON MOGHALAI,Arabian Hut,200 .00,,
FOOD,KADAI'S,NON VEG,MUTTON AFGHANI,Arabian Hut,200 .00,,
FOOD,KADAI'S,NON VEG,RAYALASEEMA MUTTON,Arabian Hut,180 .00,,
FOOD,KADAI'S,NON VEG,ARABIAN SPL MUTTON,Arabian Hut,200. 00,,
FOOD,KADAI'S,NON VEG,FISH MASALA,Arabian Hut,160 .00,,
FOOD,KADAI'S,NON VEG,FISH CURRY,Arabian Hut,160 .00,,
FOOD,KADAI'S,NON VEG,KADAI FISH,Arabian Hut,170 .00,,
FOOD,KADAI'S,NON VEG,NELLORE FISH CURRY,Arabian Hut,170 .00,,
FOOD,KADAI'S,NON VEG,PRAWNS MASALA,Arabian Hut,180 .00,,
FOOD,KADAI'S,NON VEG,PRAWNS CURRY,Arabian Hut,180. 00,,
FOOD,KADAI'S,NON VEG,KADAI PRAWNS,Arabian Hut,180 .00,,
FOOD,KADAI'S,NON VEG,GINGER PRAWNS,Arabian Hut,180 .00,,
FOOD,RICE DELIGHTS,VEG,VEG.BIRIYANI,Arabian Hut,130. 00,,
FOOD,RICE DELIGHTS,VEG,NAVARATHAN PALAV,Arabian Hut,150 .00,,
FOOD,RICE DELIGHTS,VEG,VEG.PALAV,Arabian Hut,130 .00,,
FOOD,RICE DELIGHTS,VEG,PANEER BIRIYANI,Arabian Hut,150 .00,,
FOOD,RICE DELIGHTS,VEG,PLAIN BIRIYANI RICE,Arabian Hut,100 .00,,
FOOD,RICE DELIGHTS,VEG,GHEE RICE,Arabian Hut,100 .00,,
FOOD,RICE DELIGHTS,VEG,CURD RICE,Arabian Hut,50 .00,,
FOOD,FRIED RICE,VEG,VEG.FRIED RICE,Arabian Hut,100. 00,,
FOOD,FRIED RICE,VEG,SHEZWAN FRIED RICE,Arabian Hut,110 .00,,
FOOD,FRIED RICE,VEG,JEERA FRIED RICE,Arabian Hut,110 .00,,
FOOD,FRIED RICE,VEG,GOBI FRIED RICE,Arabian Hut,120. 00,,
FOOD,FRIED RICE,VEG,MUSHROOM FRIED RICE,Arabian Hut,130 .00,,
FOOD,FRIED RICE,VEG,PANEER FRIED,Arabian Hut,140 .00,,
FOOD,FRIED RICE,NON VEG,CHICKEN FRIED RICE,Arabian Hut,140 .00,,
FOOD,FRIED RICE,NON VEG,SPL CHICKEN FRIED RICE,Arabian Hut,160 .00,,
FOOD,FRIED RICE,NON VEG,SHEZWAN CHICKEN FRIED RICE,Arabian Hut,160 .00,,
FOOD,FRIED RICE,NON VEG,EGG FRIED RICE,Arabian Hut,120 .00,,
FOOD,FRIED RICE,NON VEG,MUTTON FRIED RICE,Arabian Hut,170 .00,,
FOOD,FRIED RICE,NON VEG,SPL MUTTON FRIED RICE,Arabian Hut,200 .00,,
FOOD,FRIED RICE,NON VEG,FISH FRIED RICE,Arabian Hut,150 .00,,
FOOD,FRIED RICE,NON VEG,PRAWNS FRIED RICE,Arabian Hut,170 .00,,
FOOD,BAKERY ITEMS,VEG,VEG.PIZZA,Arabian Hut,80 .00,,
FOOD,BAKERY ITEMS,VEG,VEG.AMERICAN PIZZA,Arabian Hut,120. 00,,
FOOD,BAKERY ITEMS,VEG,PANEER PIZZA,Arabian Hut,120 .00,,
FOOD,BAKERY ITEMS,VEG,MUSHROOM PIZZA,Arabian Hut,120 .00,,
FOOD,BAKERY ITEMS,VEG,SWEET CORN PIZZA,Arabian Hut,100 .00,,
FOOD,BAKERY ITEMS,VEG,VEG.ITALIAN PIZZA,Arabian Hut,120 .00,,
FOOD,BAKERY ITEMS,VEG,EXTRA CHEESE TOPPING,Arabian Hut,20 .00,,
FOOD,BAKERY ITEMS,NON VEG,CHICKEN AMERICAN PIZZA,Arabian Hut,140 .00,,
FOOD,BAKERY ITEMS,NON VEG,ARABIAN SPL PIZZA,Arabian Hut,150 .00,,
FOOD,BAKERY ITEMS,NON VEG,CHICKEN MUSHROOM PIZZA,Arabian Hut,140 .00,,
FOOD,BAKERY ITEMS,NON VEG,CHICKEN ITALIAN PIZZA,Arabian Hut,140 .00,,
FOOD,BAKERY ITEMS,NON VEG,CHICKEN CHEESE PIZZA,Arabian Hut,120 .00,,
FOOD,BAKERY ITEMS,NON VEG,EXTRA CHEESE TOPPING,Arabian Hut,20 .00,,
FOOD,BAKERY ITEMS,VEG,VEG.BURGER,Arabian Hut,60 .00,,
FOOD,BAKERY ITEMS,VEG,VEG.HAMBURGER ,Arabian Hut,90 .00,,
FOOD,BAKERY ITEMS,VEG,CHEESE BURGER,Arabian Hut,70 .00,,
FOOD,BAKERY ITEMS,VEG,EXTRA CHEESE BURGER,Arabian Hut,70 .00,,
FOOD,BAKERY ITEMS,NON VEG,CHICKEN BURGER,Arabian Hut,70 .00,,
FOOD,BAKERY ITEMS,NON VEG,CHICKEN CHEESE BURGER,Arabian Hut,90 .00,,
FOOD,BAKERY ITEMS,NON VEG,CHICKEN HAM BURGER,Arabian Hut,100 .00,,
FOOD,BAKERY ITEMS,NON VEG,EXTRA CHEESE TOPPING,Arabian Hut,20 .00,,
FOOD,MILK SHAKES,VEG,CHOCOLATE ,Arabian Hut,70 .00,,
FOOD,MILK SHAKES,VEG,BUTTER SCOTCH,Arabian Hut,70 .00,,
FOOD,MILK SHAKES,VEG,STRAWBERRY,Arabian Hut,70 .00,,
FOOD,MILK SHAKES,VEG,VANNILA,Arabian Hut,60 .00,,
FOOD,MILK SHAKES,VEG,BLUE BERRY,Arabian Hut,70 .00,,
FOOD,MILK SHAKES,VEG,BLACK CURRENT,Arabian Hut,70 .00,,
FOOD,MILK SHAKES,VEG,KIWI,Arabian Hut,80 .00,,
FOOD,MILK SHAKES,VEG,LITCHI,Arabian Hut,80 .00,,
FOOD,MILK SHAKES,VEG,GREEN APPLE ,Arabian Hut,80 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,APPLE ,Arabian Hut,550 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,APRICOT ,Arabian Hut,600. 00,,
FOOD,PASTRI'S PLAVOUR,VEG,BUTTER SCOTCH ,Arabian Hut,450 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,BLACK FOREST ,Arabian Hut,500 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,BANANA ,Arabian Hut,450 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,BLUE BERRY ,Arabian Hut,600. 00,,
FOOD,PASTRI'S PLAVOUR,VEG,BLACK CURRENT ,Arabian Hut,600. 00,,
FOOD,PASTRI'S PLAVOUR,VEG,CHOCOLATE TURFUL ,Arabian Hut,800. 00,,
FOOD,PASTRI'S PLAVOUR,VEG,CHOCOLATE ,Arabian Hut,500. 00,,
FOOD,PASTRI'S PLAVOUR,VEG,CHOCO STRAWBERRY,Arabian Hut,550 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,CHOCO ALMOND,Arabian Hut,700 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,CHOCO VANILLA,Arabian Hut,550. 00,,
FOOD,PASTRI'S PLAVOUR,VEG,CHOCO BLUE BERRY,Arabian Hut,700 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,CHEESE,Arabian Hut,700. 00,,
FOOD,PASTRI'S PLAVOUR,VEG,FRSH FRUIT,Arabian Hut,700 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,ITALIAN CHOCOLATE ,Arabian Hut,999. 00,,
FOOD,PASTRI'S PLAVOUR,VEG,KIWI,Arabian Hut,700 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,KHAJUR,Arabian Hut,600. 00,,
FOOD,PASTRI'S PLAVOUR,VEG,KAJU ,Arabian Hut,650. 00,,
FOOD,PASTRI'S PLAVOUR,VEG,LITCHI ,Arabian Hut,600. 00,,
FOOD,PASTRI'S PLAVOUR,VEG,MANGO,Arabian Hut,550 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,ORANGE,Arabian Hut,500 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,PINEAPPALE,Arabian Hut,400 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,STRAWBERRY,Arabian Hut,450. 00,,
FOOD,PASTRI'S PLAVOUR,VEG,SAPOTA,Arabian Hut,500 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,VANILLA,Arabian Hut,500 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,WHITE FOREST,Arabian Hut,550 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,PISTA,Arabian Hut,800 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,CHOCO FRESH FRUIT,Arabian Hut,800 .00,,
FOOD,PASTRI'S PLAVOUR,VEG,DRY FRUITS,Arabian Hut,1100 .00,,
FOOD,STARTERS,VEG,GOBI MANCHURIAN,SS PARADISE,109 .00,,
FOOD,STARTERS,VEG,GOBI 65,SS PARADISE,109 .00,,
FOOD,STARTERS,VEG,CRISPY CHILLI POTATO,SS PARADISE,119 .00,,
FOOD,STARTERS,VEG,VEG.MANCHURIAN,SS PARADISE,139 .00,,
FOOD,STARTERS,VEG,VEG.SPRING ROLL,SS PARADISE,139 .00,,
FOOD,STARTERS,VEG,SHANGAI VEG,SS PARADISE,149 .00,,
FOOD,STARTERS,VEG,CRICSPY FRIED VEG,SS PARADISE,159 .00,,
FOOD,STARTERS,VEG,MUSHROOM MANCHURIAN,SS PARADISE,159 .00,,
FOOD,STARTERS,VEG,CHILLY MUSHROOM,SS PARADISE,159. 00,,
FOOD,STARTERS,VEG,MUSHROOM 65,SS PARADISE,159 .00,,
FOOD,STARTERS,VEG,BABY CORN MANCHURIAN,SS PARADISE,159 .00,,
FOOD,STARTERS,VEG,CHILLY BABY CORN,SS PARADISE,159 .00,,
FOOD,STARTERS,VEG,BABY CORN 65,SS PARADISE,159 .00,,
FOOD,STARTERS,VEG,PANEER MAJESTIC,SS PARADISE,159. 00,,
FOOD,STARTERS,VEG,PANEER 65,SS PARADISE,159 .00,,
FOOD,STARTERS,VEG,VEG.LOLLIPOP ,SS PARADISE,159 .00,,
FOOD,STARTERS,VEG,CRISPY KHAJU CORN,SS PARADISE,159 .00,,
FOOD,STARTERS,VEG,S.S SPL VEG DRY,SS PARADISE,169 .00,,
FOOD,STARTERS,VEG,VEG. PLATTER,SS PARADISE,299 .00,,
FOOD,STARTERS,NON VEG,BOILED EGG,SS PARADISE,39 .00,,
FOOD,STARTERS,NON VEG,MASALA OMLET,SS PARADISE,99 .00,,
FOOD,STARTERS,NON VEG,EGG BURJI,SS PARADISE,109 .00,,
FOOD,STARTERS,NON VEG,EGG MASALA,SS PARADISE,109 .00,,
FOOD,STARTERS,NON VEG,CHILLY EGG,SS PARADISE,119 .00,,
FOOD,STARTERS,NON VEG,CHILLI CHICKEN,SS PARADISE,169. 00,,
FOOD,STARTERS,NON VEG,CHICKEN 65,SS PARADISE,169 .00,,
FOOD,STARTERS,NON VEG,CHICKEN MANCHURIAN,SS PARADISE,169 .00,,
FOOD,STARTERS,NON VEG,CHICKEN SPRING ROLL,SS PARADISE,169 .00,,
FOOD,STARTERS,NON VEG,PEPPER CHICKEN ,SS PARADISE,179 .00,,
FOOD,STARTERS,NON VEG,SPICY FRIED CHICKEN ,SS PARADISE,179 .00,,
FOOD,STARTERS,NON VEG,PEPPER GARLIC CHICKEN,SS PARADISE,179 .00,,
FOOD,STARTERS,NON VEG,CHICKEN MAJESTICK,SS PARADISE,189 .00,,
FOOD,STARTERS,NON VEG,SHEZWAN CHICKEN ,SS PARADISE,189. 00,,
FOOD,STARTERS,NON VEG,CHICKEN DRUM STICK,SS PARADISE,199 .00,,
FOOD,STARTERS,NON VEG,KAJU CHICKEN ,SS PARADISE,199. 00,,
FOOD,STARTERS,NON VEG,CHICKEN LOLIPOP,SS PARADISE,199 .00,,
FOOD,STARTERS,NON VEG,S.S SPL CHICKEN DRY,SS PARADISE,199 .00,,
FOOD,STARTERS,NON VEG,MUTTON FRY,SS PARADISE,209 .00,,
FOOD,STARTERS,NON VEG,CHILLY FISH ,SS PARADISE,229 .00,,
FOOD,STARTERS,NON VEG,SPICY FRIED FISH,SS PARADISE,229 .00,,
FOOD,STARTERS,NON VEG,APPOLO FISH,SS PARADISE,229 .00,,
FOOD,STARTERS,NON VEG,SEZWAN FISH,SS PARADISE,229 .00,,
FOOD,STARTERS,NON VEG,PEPPER FISH,SS PARADISE,229 .00,,
FOOD,STARTERS,NON VEG,CHILLY PRAWNS ,SS PARADISE,229 .00,,
FOOD,STARTERS,NON VEG,SHEZWAN PRAWNS,SS PARADISE,229 .00,,
FOOD,STARTERS,NON VEG,PEPPER PRAWNS,SS PARADISE,229 .00,,
FOOD,STARTERS,NON VEG,LOOSE PRAWNS,SS PARADISE,229 . 00 ,,
FOOD,STARTERS,NON VEG,BUTTER GARLIC PRAWNS,SS PARADISE,299. 00,,
FOOD,CHINESE WET & NOODELES,VEG,VEG MANCHURIAN,SS PARADISE,139 .00,,
FOOD,CHINESE WET & NOODELES,VEG,VEG.HOT& GARLICK SAUCE,SS PARADISE,139 .00,,
FOOD,CHINESE WET & NOODELES,VEG,SWEET & SOUR SAUCE,SS PARADISE,139 .00,,
FOOD,CHINESE WET & NOODELES,NON VEG,SWEET & SOUP CHICKEN,SS PARADISE,159 .00,,
FOOD,CHINESE WET & NOODELES,NON VEG,CHICKEN CHILLI WET,SS PARADISE,159 .00,,
FOOD,CHINESE WET & NOODELES,NON VEG,GINGER CHICKEN WET,SS PARADISE,159 .00,,
FOOD,CHINESE WET & NOODELES,NON VEG,SEZWAN PRAWNS WET,SS PARADISE,21 9. 0 0,,
FOOD,CHINESE WET & NOODELES,VEG,VEG.SOFT NOODLES,SS PARADISE,119. 00,,
FOOD,CHINESE WET & NOODELES,VEG,VEG. HAKKA NOODLES,SS PARADISE,129 .00,,
FOOD,CHINESE WET & NOODELES,VEG,VEG.SEZWAN NOODLES,SS PARADISE,129 .00,,
FOOD,CHINESE WET & NOODELES,VEG,EGG.SOFT NOODLES,SS PARADISE,139 .00,,
FOOD,CHINESE WET & NOODELES,VEG,VEG.AMERICAN CHOPSY,SS PARADISE,149 .00,,
FOOD,CHINESE WET & NOODELES,VEG,VEG. CHINESE CHOPSY,SS PARADISE,149. 00,,
FOOD,CHINESE WET & NOODELES,NON VEG,CHICKEN SOFT NOODLES,SS PARADISE,149 .00,,
FOOD,CHINESE WET & NOODELES,NON VEG,AMERICAN CHOPSY ,SS PARADISE,169 .00,,
FOOD,CHINESE WET & NOODELES,NON VEG,CHINESE CHOPSY (NV),SS PARADISE,169 .00,,
FOOD,CHINESE WET & NOODELES,VEG,S.S MIX NOODLES ,SS PARADISE,149 .00,,
FOOD,CHINESE WET & NOODELES,NON VEG,S.S MIX NOODLES (NV),SS PARADISE,159 .00,,
FOOD,BIRIYANI'S,NON VEG,CHICKEN DUM BIRIYANI,SS PARADISE,169 .00,,
FOOD,BIRIYANI'S,NON VEG,SPL.CHICKEN BIRIYANI (BL),SS PARADISE,189 .00,,
FOOD,BIRIYANI'S,NON VEG,MUTTON BIRIYANI,SS PARADISE,219. 00,,
FOOD,BIRIYANI'S,NON VEG,FISH BIRIYANI,SS PARADISE,219 .00,,
FOOD,BIRIYANI'S,NON VEG,PRAWNS BIRIYANI,SS PARADISE,229 .00,,
FOOD,BIRIYANI'S,NON VEG,VEG.DUM BIRIYANI,SS PARADISE,149 .00,,
FOOD,BIRIYANI'S,NON VEG,VEG. PALAV,SS PARADISE,149. 00,,
FOOD,BIRIYANI'S,NON VEG,MUSHROOM BIRIYANI,SS PARADISE,159 .00,,
FOOD,BIRIYANI'S,NON VEG,NARATHAN PALAV,SS PARADISE,159 .00,,
FOOD,BIRIYANI'S,NON VEG,EGG BIRIYANI,SS PARADISE,159 .00,,
FOOD,BIRIYANI'S,NON VEG,PLAIN RICE,SS PARADISE,49 .00,,
FOOD,BIRIYANI'S,NON VEG,CURD RICE,SS PARADISE,69 .00,,
FOOD,ROTI'S,VEG,ROTI,SS PARADISE,20 .00,,
FOOD,ROTI'S,VEG,BUTTER ROTI,SS PARADISE,24. 00,,
FOOD,ROTI'S,VEG,PLAIN ROTI,SS PARADISE,25. 00,,
FOOD,ROTI'S,VEG,BUTTER NAAN,SS PARADISE,29. 00,,
FOOD,ROTI'S,VEG,GARLIC NAAN,SS PARADISE,35 .00,,
FOOD,ROTI'S,VEG,KULCHA,SS PARADISE,35. 00,,
FOOD,ROTI'S,VEG,BUTTER KULCHA,SS PARADISE,39. oo,,
FOOD,ROTI'S,VEG,MASALA KULCHA,SS PARADISE,42. 00,,
FOOD,ROTI'S,VEG,STUFFED KULCHA,SS PARADISE,42. 00,,
FOOD,ROTI'S,VEG,ONION KULCHA ,SS PARADISE,37 .00,,
FOOD,ROTI'S,VEG,PAROTA ,SS PARADISE,32. 00,,
FOOD,ROTI'S,VEG,ALU PAROTA,SS PARADISE,42. 00,,
FOOD,ROTI'S,VEG,PUDINA PAROTA,SS PARADISE,39. 00,,
FOOD,ROTI'S,VEG,PANEER PAROTA,SS PARADISE,39 .00,,
FOOD,ROTI'S,VEG,GOBI PAROTA,SS PARADISE,39. 00,,
FOOD,ROTI'S,VEG,LACHA PAROTA,SS PARADISE,39. 00,,
FOOD,ROTI'S,VEG,ROTI BASKET,SS PARADISE,119 .00,,
FOOD,ROTI'S,VEG,SS MIX ROTI BASKET,SS PARADISE,169. 00,,
FOOD,CURRIES,VEG.,PALAK PANEER,SS PARADISE,159 .00,,
FOOD,CURRIES,VEG.,PANEER BUTTER MASALA,SS PARADISE,159 .00,,
FOOD,CURRIES,VEG.,PANEER CHATPAT,SS PARADISE,159 .00,,
FOOD,CURRIES,VEG.,PANEER PASANDA,SS PARADISE,159 .00,,
FOOD,CURRIES,VEG.,PANEER KOFTA,SS PARADISE,169 .00,,
FOOD,CURRIES,VEG.,ALU GOBI MUTTER,SS PARADISE,159 .00,,
FOOD,CURRIES,VEG.,KADAI PANEER ,SS PARADISE,169 .00,,
FOOD,CURRIES,VEG.,PANEER SHAHI KURMA,SS PARADISE,169 .00,,
FOOD,CURRIES,VEG.,TOMATO CURRY,SS PARADISE,109 .00,,
FOOD,CURRIES,VEG.,PLAIN PALAK ,SS PARADISE,109 .00,,
FOOD,CURRIES,VEG.,TAWA VEG.,SS PARADISE,149 .00,,
FOOD,CURRIES,VEG.,KADAI VEG.,SS PARADISE,169. 00,,
FOOD,CURRIES,VEG.,VEG.KANDHARI,SS PARADISE,159 .00,,
FOOD,CURRIES,VEG.,DAL TADKA,SS PARADISE,109 .00,,
FOOD,CURRIES,VEG.,DAL FRY ,SS PARADISE,109 .00,,
FOOD,CURRIES,VEG.,MIX VEG.CURRY,SS PARADISE,159. 00,,
FOOD,CURRIES,VEG.,VEG.METHI CHAMAN,SS PARADISE,159 .00,,
FOOD,CURRIES,VEG.,MALAI KOFTHA,SS PARADISE,159 .00,,
FOOD,CURRIES,VEG.,CAPSICUM MASALA,SS PARADISE,159 .00,,
FOOD,CURRIES,VEG.,BABY CORN MUSHROOM MASALA,SS PARADISE,169 .00,,
FOOD,CURRIES,VEG.,MUSHROOM MASALA,SS PARADISE,169 .00,,
FOOD,CURRIES,VEG.,BABY CORN MASALA,SS PARADISE,169 .00,,
FOOD,CURRIES,VEG.,KADAI MASHUROOM,SS PARADISE,169 .00,,
FOOD,CURRIES,VEG.,VEG.JAL FRY,SS PARADISE,159 .00,,
FOOD,CURRIES,VEG.,VEG. KOFTHA,SS PARADISE,159. 00,,
FOOD,CURRIES,VEG.,GOBI MASALA,SS PARADISE,159 .00,,
FOOD,CURRIES,VEG.,KAJU PANEER MASALA,SS PARADISE,169 .00,,
FOOD,CURRIES,VEG.,KAJU MASALA,SS PARADISE,169 .00,,
FOOD,CURRIES,VEG.,VEG.KOLHAPURI,SS PARADISE,159 .00,,
FOOD,CURRIES,VEG.,MUSHROOM Koftha,SS PARADISE,159 .00,,
FOOD,CURRIES,VEG.,SS SPL VEG. CURRY,SS PARADISE,169 .00,,
FOOD,CURRIES,NON VEG,TAWA CHICKEN,SS PARADISE,189 .00,,
FOOD,CURRIES,NON VEG,CHICKEN TIKKA MASALA,SS PARADISE,199 .00,,
FOOD,CURRIES,NON VEG,CHICKEN DO-PYAZA,SS PARADISE,179 .00,,
FOOD,CURRIES,NON VEG,METHI CHICKEN,SS PARADISE,179 .00,,
FOOD,CURRIES,NON VEG,KADAI CHICKEN,SS PARADISE,189. 00,,
FOOD,CURRIES,NON VEG,CHICKEN PUNJABI,SS PARADISE,189 .00,,
FOOD,CURRIES,NON VEG,CHICKEN SAGWALA,SS PARADISE,179 .00,,
FOOD,CURRIES,NON VEG,CHICKEN KHANDHARI,SS PARADISE,179 .00,,
FOOD,CURRIES,NON VEG,BUTTER CHICKEN,SS PARADISE,179 .00,,
FOOD,CURRIES,NON VEG,CHICKEN AFGHANI,SS PARADISE,189 .00,,
FOOD,CURRIES,NON VEG,CHICKEN MASALA,SS PARADISE,179 .00,,
FOOD,CURRIES,NON VEG,CHICKEN HYEDERABADI,SS PARADISE,189. 00,,
FOOD,CURRIES,NON VEG,CHICKEN MOGHALAI,SS PARADISE,189 .00,,
FOOD,CURRIES,NON VEG,CHICKEN BAGDHADI,SS PARADISE,189 .00,,
FOOD,CURRIES,NON VEG,TANDOORI CHI MASALA (B),SS PARADISE,179 .00,,
FOOD,CURRIES,NON VEG,ANDHRA CHI MASALA (B),SS PARADISE,179. 00,,
FOOD,CURRIES,NON VEG,SS SPL CHICKEN CURRY,SS PARADISE,199 .00,,
FOOD,CURRIES,NON VEG,KADAI MUTTON,SS PARADISE,209 .00,,
FOOD,CURRIES,NON VEG,MUTTON MASALA ,SS PARADISE,209 .00,,
FOOD,CURRIES,NON VEG,BHUNA GOSH,SS PARADISE,209 .00,,
FOOD,CURRIES,NON VEG,MUTTON ROGAN JOSH,SS PARADISE,209 .00,,
FOOD,CURRIES,NON VEG,METHI MUTTON,SS PARADISE,209 .00,,
FOOD,CURRIES,NON VEG,ANDHRA MUTTON CURRY,SS PARADISE,209 .00,,
FOOD,CURRIES,NON VEG,SS SPL MUTTON CURRY,SS PARADISE,219. 00,,
FOOD,CURRIES,NON VEG,KADAI FISH,SS PARADISE,219 .00,,
FOOD,CURRIES,NON VEG,FISH MASALA,SS PARADISE,219 .00,,
FOOD,CURRIES,NON VEG,FISH TIKKA MASALA,SS PARADISE,219 .00,,
FOOD,CURRIES,NON VEG,PRAWNS MASALA,SS PARADISE,219 .00,,
FOOD,CURRIES,NON VEG,KADAI PRAWNS,SS PARADISE,219 .00,,
FOOD,TANDOORI ,VEG,HARA BARA KEBAB,SS PARADISE,159. 00,,
FOOD,TANDOORI ,VEG,PANEER TIKKA,SS PARADISE,159 .00,,
FOOD,TANDOORI ,VEG,PANEER ACHARI TIKKA,SS PARADISE,159 .00,,
FOOD,TANDOORI ,VEG,MOTI MUSHROOM KEBAB,SS PARADISE,159 .00,,
FOOD,TANDOORI ,NON VEG,TANDOORI CHICKEN HALF,SS PARADISE,189 .00,,
FOOD,TANDOORI ,NON VEG,TANDOORI CHICKEN FULL,SS PARADISE,349 .00,,
